,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
24342,6,3,10000,1000,60030100001000,Block 1000,G5040,R,,,S,66669,0,38.8278729,-119.75266450000001
24162,6,3,10000,1001,60030100001001,Block 1001,G5040,R,,,S,3557471,0,38.8114893,-119.74241770000002
24092,6,3,10000,1002,60030100001002,Block 1002,G5040,R,,,S,909199,0,38.7936624,-119.74701780000001
23989,6,3,10000,1003,60030100001003,Block 1003,G5040,R,,,S,31187396,0,38.7630557,-119.74557959999999
24221,6,3,10000,1004,60030100001004,Block 1004,G5040,R,,,S,725509,0,38.7395475,-119.7718871
24036,6,3,10000,1005,60030100001005,Block 1005,G5040,R,,,S,2923957,71229,38.761227500000004,-119.7748081
24198,6,3,10000,1006,60030100001006,Block 1006,G5040,R,,,S,225369,0,38.8067867,-119.72903970000002
24343,6,3,10000,1007,60030100001007,Block 1007,G5040,R,,,S,215435,0,38.8077864,-119.73108540000001
24197,6,3,10000,1008,60030100001008,Block 1008,G5040,R,,,S,103403,0,38.7678196,-119.7175571
24195,6,3,10000,1009,60030100001009,Block 1009,G5040,R,,,S,62684221,0,38.7215053,-119.69724129999999
24106,6,3,10000,1010,60030100001010,Block 1010,G5040,R,,,S,166982,0,38.6815174,-119.74897460000001
24108,6,3,10000,1011,60030100001011,Block 1011,G5040,R,,,S,525810,0,38.7685655,-119.6729308
24247,6,3,10000,1012,60030100001012,Block 1012,G5040,R,,,S,2506868,0,38.7174318,-119.72766599999999
24181,6,3,10000,1013,60030100001013,Block 1013,G5040,R,,,S,1551911,0,38.7769669,-119.68808759999999
24116,6,3,10000,1014,60030100001014,Block 1014,G5040,R,,,S,263392,0,38.782211,-119.688046
24180,6,3,10000,1015,60030100001015,Block 1015,G5040,R,,,S,1740954,0,38.7758535,-119.7023876
24393,6,3,10000,1016,60030100001016,Block 1016,G5040,R,,,S,315424,0,38.6731526,-119.7335653
24144,6,3,10000,1017,60030100001017,Block 1017,G5040,R,,,S,106365014,260357,38.6176096,-119.7989986
24276,6,3,10000,1018,60030100001018,Block 1018,G5040,R,,,S,18108,0,38.609119899999996,-119.7654761
24062,6,3,10000,1019,60030100001019,Block 1019,G5040,R,,,S,117064,0,38.5693754,-119.8058494
24369,6,3,10000,1020,60030100001020,Block 1020,G5040,R,,,S,554939,0,38.5874379,-119.7934405
24234,6,3,10000,1021,60030100001021,Block 1021,G5040,R,,,S,65408,0,38.5969055,-119.7811941
24222,6,3,10000,1022,60030100001022,Block 1022,G5040,R,,,S,1061215,0,38.68166779999999,-119.7983872
24360,6,3,10000,1023,60030100001023,Block 1023,G5040,R,,,S,122219,0,38.6031504,-119.7716741
24377,6,3,10000,1024,60030100001024,Block 1024,G5040,R,,,S,3330410,0,38.6719217,-119.8093269
24031,6,3,10000,1025,60030100001025,Block 1025,G5040,R,,,S,106000,0,38.578852399999995,-119.80532859999998
24376,6,3,10000,1026,60030100001026,Block 1026,G5040,R,,,S,4102,0,38.5443456,-119.81334
24214,6,3,10000,1027,60030100001027,Block 1027,G5040,R,,,S,462161,0,38.6899543,-119.7695785
24271,6,3,10000,1028,60030100001028,Block 1028,G5040,R,,,S,62759,0,38.6288863,-119.72425829999999
24215,6,3,10000,1029,60030100001029,Block 1029,G5040,R,,,S,483437,0,38.6905196,-119.7839116
24187,6,3,10000,1030,60030100001030,Block 1030,G5040,R,,,S,18993,0,38.6943029,-119.78084340000001
24041,6,3,10000,1031,60030100001031,Block 1031,G5040,R,,,S,19069,0,38.693571,-119.78002930000001
24093,6,3,10000,1032,60030100001032,Block 1032,G5040,R,,,S,25004,0,38.691922,-119.78290459999998
24091,6,3,10000,1033,60030100001033,Block 1033,G5040,R,,,S,735673,0,38.700098600000004,-119.76919009999999
