,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
297226,6,47,201,1000,60470002011000,Block 1000,G5040,R,,,S,4395842,0,37.47466370000001,-120.7622913
293898,6,47,201,1001,60470002011001,Block 1001,G5040,R,,,S,649798,0,37.4799162,-120.7714477
296178,6,47,201,1002,60470002011002,Block 1002,G5040,R,,,S,146955,0,37.4639286,-120.7654115
297783,6,47,201,1003,60470002011003,Block 1003,G5040,R,,,S,47519,0,37.4745329,-120.78027479999999
297776,6,47,201,1004,60470002011004,Block 1004,G5040,R,,,S,269911,0,37.4763226,-120.78052190000001
299700,6,47,201,1005,60470002011005,Block 1005,G5040,R,,,S,189038,0,37.47919279999999,-120.7792064
296169,6,47,201,1006,60470002011006,Block 1006,G5040,R,,,S,1439,0,37.478024299999994,-120.7852857
299314,6,47,201,1007,60470002011007,Block 1007,G5040,R,,,S,1610673,0,37.469881,-120.7918695
296573,6,47,201,1008,60470002011008,Block 1008,G5040,R,,,S,1007806,0,37.467445899999994,-120.8053369
297896,6,47,201,1009,60470002011009,Block 1009,G5040,R,,,S,12496,0,37.46523679999999,-120.8135979
299705,6,47,201,1010,60470002011010,Block 1010,G5040,R,,,S,647715,0,37.459583,-120.78067079999998
296165,6,47,201,1011,60470002011011,Block 1011,G5040,R,,,S,1055603,0,37.4684958,-120.7811615
295003,6,47,201,1012,60470002011012,Block 1012,G5040,R,,,S,1168000,0,37.4566893,-120.7899587
297036,6,47,201,1013,60470002011013,Block 1013,G5040,R,,,S,1111401,0,37.4574185,-120.79866670000001
295002,6,47,201,1014,60470002011014,Block 1014,G5040,R,,,S,9045,0,37.46355379999999,-120.8014186
297781,6,47,201,1015,60470002011015,Block 1015,G5040,R,,,S,218185,0,37.4622563,-120.8068969
299217,6,47,201,1016,60470002011016,Block 1016,G5040,R,,,S,43971,0,37.455357799999994,-120.80242690000001
293905,6,47,201,1017,60470002011017,Block 1017,G5040,R,,,S,27344,0,37.4481625,-120.7930892
293904,6,47,201,1018,60470002011018,Block 1018,G5040,R,,,S,89541,0,37.4468905,-120.79092320000001
295404,6,47,201,1019,60470002011019,Block 1019,G5040,R,,,S,909260,0,37.4450702,-120.78280009999999
299706,6,47,201,1020,60470002011020,Block 1020,G5040,R,,,S,745477,0,37.4520463,-120.781604
295013,6,47,201,1021,60470002011021,Block 1021,G5040,R,,,S,663949,0,37.4522132,-120.7717
296179,6,47,201,1022,60470002011022,Block 1022,G5040,R,,,S,1171380,0,37.459249799999995,-120.7664726
297214,6,47,201,1023,60470002011023,Block 1023,G5040,R,,,S,329967,0,37.4577036,-120.75417220000001
298331,6,47,201,1024,60470002011024,Block 1024,G5040,R,,,S,653480,0,37.4521388,-120.76259850000001
300234,6,47,201,1025,60470002011025,Block 1025,G5040,R,,,S,662055,0,37.4520789,-120.75345970000001
300133,6,47,201,1026,60470002011026,Block 1026,G5040,R,,,S,638992,0,37.4519995,-120.74438810000001
297102,6,47,201,1027,60470002011027,Block 1027,G5040,R,,,S,143145,0,37.4567768,-120.7457846
300610,6,47,201,1028,60470002011028,Block 1028,G5040,R,,,S,490490,0,37.4600339,-120.743903
300611,6,47,201,1029,60470002011029,Block 1029,G5040,R,,,S,641218,0,37.4666056,-120.7443021
297878,6,47,201,1030,60470002011030,Block 1030,G5040,R,,,S,657648,0,37.474092299999995,-120.7447804
297890,6,47,201,1031,60470002011031,Block 1031,G5040,R,,,S,169336,0,37.471739,-120.7372133
297046,6,47,201,1032,60470002011032,Block 1032,G5040,R,,,S,910228,0,37.466134600000004,-120.7332024
297602,6,47,201,1033,60470002011033,Block 1033,G5040,R,,,S,1154631,0,37.4593868,-120.73165060000001
298258,6,47,201,1034,60470002011034,Block 1034,G5040,R,,,S,8643,0,37.4557881,-120.7386334
297774,6,47,201,1035,60470002011035,Block 1035,G5040,R,,,S,535597,0,37.4586209,-120.7182178
296568,6,47,201,1036,60470002011036,Block 1036,G5040,R,,,S,49790,0,37.463798700000005,-120.72319240000002
297406,6,47,201,1037,60470002011037,Block 1037,G5040,R,,,S,656869,0,37.466623799999994,-120.75338500000001
297287,6,47,201,1038,60470002011038,Block 1038,G5040,R,,,S,335300,0,37.461011600000006,-120.75265379999999
298262,6,47,201,1039,60470002011039,Block 1039,G5040,R,,,S,1187147,0,37.4516562,-120.730577
